Time,Fitnes
0.043595044,60.0
0.043904981,60.0
0.044174437000000004,60.0
0.044433186000000006,60.0
0.04469293600000001,60.0
0.04495629800000001,60.0
0.04521133300000001,60.0
0.045467722000000016,60.0
0.045735758000000015,60.0
0.045995581000000015,60.0
0.046471090000000013,60.0
0.04678949700000001,60.0
0.04706252100000001,60.0
0.04734149100000001,60.0
0.04761726700000001,60.0
0.04791278000000001,60.0
0.048175653000000006,60.0
0.04843693500000001,60.0
0.048702748000000004,60.0
0.048973468000000006,60.0
0.049243441000000006,60.0
0.049704057,60.0
0.050250017,60.0
0.050504509,60.0
0.050973454,60.0
0.051213768,60.0
0.051537072,60.0
0.052087190000000005,60.0
0.052338590000000004,60.0
0.052899432,60.0
0.053174324,60.0
0.053435725,60.0
0.053714078000000005,60.0
0.053998646000000004,60.0
0.054271516000000006,60.0
0.05453028000000001,60.0
0.05477081000000001,60.0
0.05502365500000001,60.0
0.05528536000000001,60.0
0.05553800300000001,60.0
0.05580870500000001,60.0
0.056071179000000006,60.0
0.056363408000000004,60.0
0.05662041,60.0
0.056883644000000004,60.0
0.05715299,60.0
0.057414288,60.0
0.057685531,60.0
0.057964484999999996,60.0
0.058217664999999995,60.0
0.058491105999999994,60.0
0.058748014999999994,60.0
0.059014320999999995,60.0
0.059307452999999996,60.0
0.059577105,60.0
0.059844634,60.0
0.060107655,60.0
0.060566538,60.0
0.060822793,60.0
0.061069671,60.0
0.061317724,60.0
0.061570211,60.0
0.061811479,60.0
0.062066318,60.0
0.062314683,60.0
0.062577932,60.0
0.062823961,60.0
0.063068028,60.0
0.063315794,60.0
0.06358790099999999,60.0
0.06383796599999998,60.0
0.06407951699999999,60.0
0.06433401999999999,60.0
0.06459958299999999,60.0
0.06484842299999999,60.0
0.06509603399999998,60.0
0.06534896399999998,60.0
0.06559854299999998,60.0
0.06584664899999998,60.0
0.06609016899999998,60.0
0.06634252799999997,60.0
0.06659337699999997,60.0
0.06682992499999997,60.0
0.06710270499999997,60.0
0.06735194999999997,60.0
0.06779976799999997,60.0
0.06804659199999998,60.0
0.06829471299999998,60.0
0.06854280799999998,60.0
0.06880780699999998,60.0
0.06905308199999999,60.0
0.06930339099999999,60.0
0.069551434,60.0
0.06979835599999999,60.0
0.070045898,60.0
0.070290942,60.0
0.070537492,60.0
0.07078641999999999,60.0
0.071019116,60.0
0.071270407,60.0
0.071514965,60.0
0.071782915,60.0
0.072032241,60.0
0.072283216,60.0
0.07252302399999999,60.0
0.07277358599999999,60.0
0.07303076899999998,60.0
0.07328234099999999,60.0
0.07353105099999999,60.0
0.07378132699999998,60.0
0.07403335099999998,60.0
0.07427056299999998,60.0
0.07451856599999998,60.0
0.07476308499999998,60.0
0.07518139099999997,60.0
0.07542609999999997,60.0
0.07567637099999996,60.0
0.07596119299999997,60.0
0.07620413599999996,60.0
0.07645452499999997,60.0
0.07669727499999997,60.0
0.07694504699999996,60.0
0.07718274499999996,60.0
0.07743512099999995,60.0
0.07768289599999996,60.0
0.07792399199999996,60.0
0.07817777599999996,60.0
0.07842177199999996,60.0
0.07867144199999995,60.0
0.07892726699999995,60.0
0.07918265299999995,60.0
0.07942489399999995,60.0
0.07967453799999995,60.0
0.07991752899999995,60.0
0.08018229599999994,60.0
0.08042427799999995,60.0
0.08067663799999994,60.0
0.08092548699999993,60.0
0.08121757399999993,60.0
0.08146695099999993,60.0
0.08171519799999992,60.0
0.08196319599999992,60.0
0.08238622899999992,60.0
0.08263922699999993,60.0
0.08288499899999993,60.0
0.08313105899999994,60.0
0.08341816399999993,60.0
0.08365996899999993,60.0
0.08390522199999993,60.0
0.08417089199999993,60.0
0.08441847099999993,60.0
0.08465000799999993,60.0
0.08489390299999992,60.0
0.08514030999999993,60.0
0.08540421199999992,60.0
0.08564476499999993,60.0
0.08589289099999993,60.0
0.08612369899999993,60.0
0.08637555099999993,60.0
0.08662108999999993,60.0
0.08686492999999992,60.0
0.08710952399999992,60.0
0.08735694799999992,60.0
0.08759887099999993,60.0
0.08786664299999992,60.0
0.08813283699999992,60.0
0.08840642999999992,60.0
0.08867959499999993,60.0
0.08894408999999993,60.0
0.08919119599999993,60.0
0.08962916999999992,60.0
0.08987773599999993,60.0
0.09014207999999993,60.0
0.09039784399999994,60.0
0.09068516299999993,60.0
0.09120180999999992,60.0
0.09162138499999993,60.0
0.09188526699999994,60.0
0.09220585999999993,60.0
0.09274371399999994,60.0
0.09329726499999993,60.0
0.09379375899999993,60.0
0.09407162499999994,60.0
0.09434420599999993,60.0
0.09467050399999993,60.0
0.09525798399999993,60.0
0.09567587699999994,60.0
0.09615288699999994,60.0
0.09644397299999993,60.0
0.09672674899999993,60.0
0.09728219499999993,60.0
0.09785312099999993,60.0
0.09835990299999993,60.0
0.09891739199999992,60.0
0.09943706599999992,60.0
0.09974128999999993,60.0
0.10029256799999993,60.0
0.10087822799999993,60.0
0.10187141699999994,60.0
0.10246211799999994,60.0
0.10286614599999994,60.0
0.10314673299999993,60.0
0.10342280799999994,60.0
0.10369542899999994,60.0
0.10397038199999993,60.0
0.10423493499999993,60.0
0.10448109699999993,60.0
0.10475591399999992,60.0
0.10501706599999992,60.0
0.10531121299999992,60.0
0.10557693799999991,60.0
0.10586443099999991,60.0
0.10613338899999991,60.0
0.10640466899999991,60.0
0.10667964199999991,60.0
0.10694308599999991,60.0
0.10721665199999991,60.0
0.10748412299999992,60.0
0.10775341199999992,60.0
0.10802058599999992,60.0
0.10828687699999992,60.0
0.10859019399999992,60.0
0.10886793999999991,60.0
0.10913721699999991,60.0
0.10940160099999992,60.0
0.10966737999999991,60.0
0.11015121499999991,60.0
0.11040841399999991,60.0
0.11066928499999991,60.0
0.11093088799999991,60.0
0.11118654499999991,60.0
0.11144552699999992,60.0
0.11172098999999992,60.0
0.11198063699999992,60.0
0.11221902199999992,60.0
0.11245659299999992,60.0
0.11272488399999993,60.0
0.11298905399999992,60.0
0.11326629899999992,60.0
0.11352220199999992,60.0
0.11377253199999993,60.0
0.11402245499999993,60.0
0.11427771599999993,60.0
0.11454997299999993,60.0
0.11480184899999993,60.0
0.11510376599999993,60.0
0.11537475599999993,60.0
0.11566090299999993,60.0
0.11591505999999993,60.0
0.11616945899999993,60.0
0.11642372399999994,60.0
0.11673572999999994,60.0
0.11698879199999994,60.0
0.11723904399999995,60.0
0.11770906399999995,60.0
0.11795711199999995,60.0
0.11820120999999995,60.0
0.11851226699999995,60.0
0.11877016699999995,60.0
0.11905410899999995,60.0
0.11930262299999995,60.0
0.11955294799999995,60.0
0.11980173599999995,60.0
0.12003571699999994,60.0
0.12028374799999994,60.0
0.12052959599999995,60.0
0.12077578299999994,60.0
0.12102623299999994,60.0
0.12127724599999994,60.0
0.12152548099999994,60.0
0.12179626099999993,60.0
0.12204482499999994,60.0
0.12237575299999993,60.0
0.12262901699999994,60.0
0.12289858099999994,60.0
0.12314767299999994,60.0
0.12339842299999994,60.0
0.12365088399999993,60.0
0.12390249099999993,60.0
0.12415178999999993,60.0
0.12442106499999993,60.0
0.12466912299999992,60.0
0.12510648599999993,60.0
0.12536018999999993,60.0
0.12560504099999992,60.0
0.12587591399999992,60.0
0.12612297599999991,60.0
0.12637027899999992,60.0
0.1266206109999999,60.0
0.12687027299999992,60.0
0.12713344799999993,60.0
0.12737973899999994,60.0
0.12762747299999994,60.0
0.12787595599999993,60.0
0.12812188799999993,60.0
0.12836149099999994,60.0
0.12862998299999995,60.0
0.12887861899999994,60.0
0.12912725999999994,60.0
0.12937837199999994,60.0
0.12962968399999994,60.0
0.12987904399999994,60.0
0.13014639199999994,60.0
0.13039421899999995,60.0
0.13064348399999995,60.0
0.13089496399999995,60.0
0.13116702599999994,60.0
0.13140358099999994,60.0
0.13165050499999995,60.0
0.13189610599999996,60.0
0.13232475899999996,60.0
0.13257563099999997,60.0
0.13282108899999998,60.0
0.13306958399999996,60.0
0.13334665699999995,60.0
0.13359290799999995,60.0
0.13384210799999996,60.0
0.13409094899999996,60.0
0.13434470599999995,60.0
0.13459051299999994,60.0
0.13484148699999993,60.0
0.13509022899999992,60.0
0.1353559099999999,60.0
0.13560609999999992,60.0
0.13585500399999992,60.0
