Time,Fitnes
6.385602189,570.0
6.409075588,570.0
6.195008347,570.0
6.215236047,570.0
6.219421709,570.0
6.235152638,570.0
6.260681648,570.0
6.24350099,570.0
6.334852677,570.0
6.249445049,570.0
