Time,Fitnes
40.166110523,1425.0
40.172726114,1425.0
40.179221761,1425.0
40.186061549,1425.0
40.192893124,1425.0
40.199717967,1425.0
40.2058859,1425.0
40.212068525999996,1425.0
40.218347267999995,1425.0
40.224666797,1425.0
40.23101257,1425.0
40.237064155,1425.0
40.243149065,1425.0
40.249342766,1425.0
40.255751462999996,1425.0
40.261835194999996,1425.0
40.267950895999995,1425.0
40.27412914999999,1425.0
40.280764864999995,1425.0
40.286845449,1425.0
40.292940574,1425.0
40.299102308,1425.0
40.305470509,1425.0
40.311526266,1425.0
40.317595918,1425.0
40.323727285000004,1425.0
40.330666442,1425.0
40.336967859000005,1425.0
40.34315582200001,1425.0
40.34930695600001,1425.0
40.355732423000006,1425.0
40.36181783200001,1425.0
40.36790204900001,1425.0
40.374063983000006,1425.0
40.380458977,1425.0
40.386577762,1425.0
40.392663395,1425.0
40.399137214,1425.0
40.406206372999996,1425.0
40.412831802999996,1425.0
40.41907037399999,1425.0
40.42533358499999,1425.0
40.43271835599999,1425.0
40.43882888799999,1425.0
40.44518752699999,1425.0
40.45163190999999,1425.0
40.45811325799999,1425.0
40.46419840999999,1425.0
40.47034378899999,1425.0
40.47650838399999,1425.0
40.48316410899999,1425.0
40.489268540999994,1425.0
40.49543058999999,1425.0
40.50162166899999,1425.0
40.50797782099999,1425.0
40.51407809499999,1425.0
40.52013710699999,1425.0
40.52632123599999,1425.0
40.53280743899999,1425.0
40.53892150599999,1425.0
40.54503971199998,1425.0
40.551161595999986,1425.0
40.55755207099999,1425.0
40.56364844099999,1425.0
40.56973438599999,1425.0
40.57603291499999,1425.0
40.58241600899999,1425.0
40.588472669999994,1425.0
40.594568118,1425.0
40.60129707,1425.0
40.607698095,1425.0
40.613806063000006,1425.0
40.619911345000006,1425.0
40.626035628000004,1425.0
40.63237041000001,1425.0
40.638436385000006,1425.0
40.644564202000005,1425.0
40.650724682,1425.0
40.657211661000005,1425.0
40.66327729700001,1425.0
40.669401750000006,1425.0
40.675674689000004,1425.0
40.682045809,1425.0
40.68815573,1425.0
40.694290236,1425.0
40.700480327,1425.0
40.706863237,1425.0
40.712913146,1425.0
40.719278659,1425.0
40.725540699,1425.0
40.73200281,1425.0
40.738292783,1425.0
40.744435541,1425.0
40.750583456,1425.0
40.757045054,1425.0
40.763118448,1425.0
40.769272599,1425.0
40.777100872999995,1425.0
40.78368359899999,1425.0
40.789785726999995,1425.0
40.795931239,1425.0
40.802175579,1425.0
40.80853493,1425.0
40.814601605,1425.0
40.820754998,1425.0
40.826938872999996,1425.0
40.833271601999996,1425.0
40.839358632,1425.0
40.845490984,1425.0
40.851755641000004,1425.0
40.858145323,1425.0
40.864262898,1425.0
40.87041773,1425.0
40.876597026,1425.0
40.882942406,1425.0
40.889016968,1425.0
40.895087154,1425.0
40.901443072,1425.0
40.90781443,1425.0
40.913886558,1425.0
40.919985503,1425.0
40.926484805,1425.0
40.93307186,1425.0
40.939250464,1425.0
40.945370098,1425.0
40.951568986,1425.0
40.958462704999995,1425.0
40.96457897,1425.0
