Time,Fitnes
39.828856929,1435.0
39.835577938,1435.0
39.842264815,1435.0
39.849474594,1435.0
39.855687163,1435.0
39.861822384,1435.0
39.868572779,1435.0
39.874887056999995,1435.0
39.881428713999995,1435.0
39.88753762899999,1435.0
39.89431140199999,1435.0
39.900570165999994,1435.0
39.907104182,1435.0
39.913202510999994,1435.0
39.920667251,1435.0
39.926892118999994,1435.0
39.933888810999996,1435.0
39.940074624,1435.0
39.946646070999996,1435.0
39.952747347999995,1435.0
39.959244129999995,1435.0
39.965331918,1435.0
39.971809707999995,1435.0
39.977985256,1435.0
39.984475945999996,1435.0
39.990576272999995,1435.0
39.997297055,1435.0
40.003431279,1435.0
40.009904203,1435.0
40.016120525999995,1435.0
40.022570933,1435.0
40.028702401,1435.0
40.035218318,1435.0
40.041331201,1435.0
40.047825401,1435.0
40.053961394,1435.0
40.060442804,1435.0
40.066543923,1435.0
40.073023156999994,1435.0
40.07999987899999,1435.0
40.08654911499999,1435.0
40.09286001799999,1435.0
40.09930981899999,1435.0
40.10545539199999,1435.0
40.11197846399999,1435.0
40.11813634899999,1435.0
40.12457665999999,1435.0
40.130752333999986,1435.0
40.13726078299999,1435.0
40.14341691299999,1435.0
40.14981633799999,1435.0
40.15600318099999,1435.0
40.162635542999986,1435.0
40.16883323599998,1435.0
40.175418368999985,1435.0
40.18167998299999,1435.0
40.18817937799999,1435.0
40.19428109299999,1435.0
40.20070463199998,1435.0
40.20696304499998,1435.0
40.21347535899998,1435.0
40.21966303399998,1435.0
40.22610015999998,1435.0
40.23225153499998,1435.0
40.23877946799998,1435.0
40.24506580699998,1435.0
40.25158485099998,1435.0
40.258655934999986,1435.0
40.26516042099998,1435.0
40.27128972699998,1435.0
40.27774452699998,1435.0
40.283854695999985,1435.0
40.29034174999998,1435.0
40.296434576999985,1435.0
40.302878581999984,1435.0
40.30897829099998,1435.0
40.31547890399998,1435.0
40.32164392099998,1435.0
40.32850368499998,1435.0
40.33490528399998,1435.0
40.34159569699998,1435.0
40.34816781299998,1435.0
40.354711317999985,1435.0
40.36089936699999,1435.0
40.367379466999985,1435.0
40.37348676299999,1435.0
40.38004505499999,1435.0
40.38616190499999,1435.0
40.393404975999985,1435.0
40.40033665899998,1435.0
40.40730906399998,1435.0
40.41378935999998,1435.0
40.42042617699998,1435.0
40.427219143999984,1435.0
40.433987241999986,1435.0
40.44067339499998,1435.0
40.44747519499998,1435.0
40.453830062999984,1435.0
40.46044205199998,1435.0
40.46676073199998,1435.0
40.47337837499998,1435.0
40.47969388499998,1435.0
40.48638256199998,1435.0
40.492781194999985,1435.0
40.499508775999985,1435.0
40.50584756499998,1435.0
40.51247299499998,1435.0
40.51876700499998,1435.0
40.525489780999976,1435.0
40.53176854399997,1435.0
40.53844712799997,1435.0
40.544754894999976,1435.0
40.55144774999997,1435.0
40.55779116699997,1435.0
40.56446594999997,1435.0
40.57094334699997,1435.0
40.57772202499997,1435.0
40.584014763999974,1435.0
40.590712417999974,1435.0
40.597018733999974,1435.0
40.60375000099997,1435.0
40.609995915999974,1435.0
40.61664392399997,1435.0
40.623048577999974,1435.0
40.629674967999975,1435.0
40.63613696499998,1435.0
40.642882006999976,1435.0
40.64917900899997,1435.0
40.65596697699997,1435.0
40.66232378499997,1435.0
40.66898360999997,1435.0
40.67534423699997,1435.0
40.68199737199997,1435.0
40.68831459099997,1435.0
40.696020509999975,1435.0
40.702608511999976,1435.0
40.70974711499998,1435.0
40.71619675399998,1435.0
40.72292494699998,1435.0
40.72927587799998,1435.0
40.73598071899998,1435.0
40.742374007999985,1435.0
40.749304018999986,1435.0
40.75558552899999,1435.0
40.76224377899999,1435.0
40.76841720299999,1435.0
40.77495319199999,1435.0
40.78112002199999,1435.0
40.787647224999986,1435.0
40.79379749199999,1435.0
40.80029182299999,1435.0
40.806515248999986,1435.0
40.81389889499999,1435.0
40.82014349899999,1435.0
40.82684632599999,1435.0
40.833194869999986,1435.0
40.83973252099999,1435.0
40.84601286999999,1435.0
40.852534582999986,1435.0
40.85871620599999,1435.0
40.86522582699999,1435.0
40.87137973199999,1435.0
40.877817143999984,1435.0
40.88394315099998,1435.0
40.890454984999984,1435.0
40.896728985999985,1435.0
40.90323313499999,1435.0
40.909475915999984,1435.0
40.915952338999986,1435.0
40.92206515399999,1435.0
40.92851096699999,1435.0
40.934593595999985,1435.0
40.941072595999984,1435.0
40.94721428499999,1435.0
40.953639137999986,1435.0
40.959862720999986,1435.0
40.966325801999986,1435.0
40.972492121999984,1435.0
40.97955007799998,1435.0
40.985722371999984,1435.0
40.99230200599998,1435.0
40.998389760999984,1435.0
41.004833535999985,1435.0
41.01093092699998,1435.0
41.01743692799998,1435.0
41.02352225899998,1435.0
41.03005134099998,1435.0
41.036176656999984,1435.0
41.042673157999985,1435.0
41.04878154999999,1435.0
41.05527155699998,1435.0
41.061466141999986,1435.0
41.06827361699999,1435.0
41.074584188999985,1435.0
41.08106129199999,1435.0
41.087159716999984,1435.0
41.09361791499998,1435.0
41.09972707599998,1435.0
41.10619772299998,1435.0
41.11229136099998,1435.0
41.11876659099998,1435.0
41.12486565599998,1435.0
41.13135313499998,1435.0
41.13749403299998,1435.0
41.14398292499998,1435.0
41.15010135499998,1435.0
41.15672938799998,1435.0
41.16298264499998,1435.0
41.16963331999998,1435.0
41.17620461599998,1435.0
41.18279350599998,1435.0
41.18893022299998,1435.0
41.19552954999998,1435.0
41.201655932999984,1435.0
41.20828325299998,1435.0
41.215171171999984,1435.0
41.22280503399998,1435.0
41.22924206299998,1435.0
41.23593587699998,1435.0
41.24238358399998,1435.0
41.248941428999984,1435.0
41.25506489299998,1435.0
41.261764157999984,1435.0
41.267929768999984,1435.0
41.27448625799998,1435.0
41.28059619499998,1435.0
41.28704286199998,1435.0
41.293152061999976,1435.0
41.299660527999976,1435.0
41.305799653999976,1435.0
41.312320702999976,1435.0
41.318504775999976,1435.0
41.32507856699998,1435.0
41.33119060999998,1435.0
41.33769368499998,1435.0
41.34381391099998,1435.0
41.350376104999974,1435.0
41.356502968999976,1435.0
41.36291022499998,1435.0
41.369029468999976,1435.0
41.37572498699998,1435.0
41.38191919499997,1435.0
41.388387316999975,1435.0
41.39456053999997,1435.0
41.40147320199997,1435.0
41.40829535899997,1435.0
41.41496215499997,1435.0
41.42124476699997,1435.0
41.42779453099997,1435.0
41.43400711299997,1435.0
41.440467569999974,1435.0
41.446654998999975,1435.0
41.45311654699997,1435.0
41.459275327999976,1435.0
41.46581627099997,1435.0
41.47198214699997,1435.0
41.47843469399997,1435.0
41.484571644999974,1435.0
41.491173155999974,1435.0
41.497362644999974,1435.0
41.50387917799998,1435.0
41.51031898399998,1435.0
41.51683131999998,1435.0
41.52300180599998,1435.0
41.52947632699998,1435.0
41.53558014499998,1435.0
41.54200576399998,1435.0
41.54816862899998,1435.0
41.55466866499998,1435.0
41.56080124699998,1435.0
41.56732448899998,1435.0
41.57475420199998,1435.0
41.58140860699998,1435.0
41.58781410699998,1435.0
41.59444620599998,1435.0
41.60067413399998,1435.0
41.60716401299998,1435.0
41.61328544599998,1435.0
41.61973663299998,1435.0
41.62591693199998,1435.0
41.63241542999998,1435.0
41.63859425799998,1435.0
41.64504283399998,1435.0
41.65122829599998,1435.0
41.657704052999975,1435.0
41.663849444999975,1435.0
41.67029332599998,1435.0
41.67640067199998,1435.0
41.682846077999976,1435.0
41.68894144399997,1435.0
41.69538225499997,1435.0
41.70150315199997,1435.0
41.70799948099997,1435.0
41.714110288999976,1435.0
41.72093011299997,1435.0
41.727335310999976,1435.0
41.734005916999976,1435.0
41.740166906999974,1435.0
41.74672567099997,1435.0
41.75287315799997,1435.0
41.75935196999997,1435.0
41.765560226999966,1435.0
41.77204796999997,1435.0
41.77818395699997,1435.0
41.78471248199997,1435.0
41.790840569999965,1435.0
41.797453209999965,1435.0
41.80354099699996,1435.0
41.80998591799997,1435.0
41.816078125999965,1435.0
41.82257472699997,1435.0
41.82876423599997,1435.0
41.83528224899997,1435.0
41.84140397399997,1435.0
41.847946658999966,1435.0
41.854070449999966,1435.0
41.86061168899997,1435.0
41.866816390999965,1435.0
