Time,Fitnes
2.083781431,270.0
2.0851305559999997,270.0
2.0864959659999998,270.0
2.0877446589999997,270.0
2.0891633739999995,270.0
2.0904119309999993,270.0
2.0916727179999994,270.0
2.0928813559999995,270.0
2.0940630129999995,270.0
2.0952919079999996,270.0
2.0966013619999995,270.0
2.0977784669999995,270.0
2.0990140359999994,270.0
2.1002928599999993,270.0
2.101640485999999,270.0
2.1029699369999992,270.0
2.1041556459999993,270.0
2.1054051999999994,270.0
2.1066359549999993,270.0
2.1078540169999993,270.0
2.1092225089999994,270.0
2.1103888159999995,270.0
2.1115721349999994,270.0
2.1127662279999995,270.0
2.1139472059999993,270.0
2.115291256999999,270.0
2.116485620999999,270.0
2.117705192999999,270.0
2.1188659459999992,270.0
2.120043853999999,270.0
2.121363845999999,270.0
2.122657362999999,270.0
2.123842367999999,270.0
2.125028758999999,270.0
2.1262030369999994,270.0
2.127523235999999,270.0
2.128727100999999,270.0
2.1298896899999993,270.0
2.1310596089999994,270.0
2.1322358989999994,270.0
2.1335256669999993,270.0
2.1347492729999993,270.0
2.1359286869999994,270.0
2.1371254789999994,270.0
2.1383060289999993,270.0
2.1395933349999994,270.0
2.1407693669999994,270.0
2.1419326449999994,270.0
2.1430831179999994,270.0
2.1442727019999994,270.0
2.1455756299999993,270.0
2.146731768999999,270.0
2.147896845999999,270.0
2.149094265999999,270.0
2.150274256999999,270.0
2.151583914999999,270.0
2.1527601049999987,270.0
2.153943942999999,270.0
2.155120517999999,270.0
2.156312434999999,270.0
2.157637709999999,270.0
2.158852241999999,270.0
2.160116207999999,270.0
2.161380038999999,270.0
2.162699933999999,270.0
2.164176234999999,270.0
2.165449387999999,270.0
2.166717366999999,270.0
2.168003408999999,270.0
2.1692925639999987,270.0
2.1709587549999987,270.0
2.172174693999999,270.0
2.173415933999999,270.0
2.174638361999999,270.0
2.175872364999999,270.0
2.177284161999999,270.0
2.1784902959999988,270.0
2.179693266999999,270.0
2.180933063999999,270.0
2.1821428249999992,270.0
2.1835776299999994,270.0
2.1848249169999994,270.0
2.1860430829999995,270.0
2.1872171529999993,270.0
2.188395693999999,270.0
2.189716998999999,270.0
2.190911295999999,270.0
2.192082475999999,270.0
2.193323398999999,270.0
2.1945090599999992,270.0
2.195845904999999,270.0
2.197009294999999,270.0
2.198201568999999,270.0
2.199423028999999,270.0
